CAD_ID,count
202100072991,1
202100073131,1
202100074322,1
202100074804,1
202100051070,1
202100075277,1
202100077175,1
202100077508,1
202100078250,1
202100078803,1
202100080007,1
202100081652,1
202100082910,1
202100075275,1
202100051245,1
202100051692,1
202100055144,1
202100055835,1
202100056530,1
202100057189,1
202100058449,1
202100068101,1
202100060114,1
202100061450,1
202100064965,1
202100065571,1
202100065882,1
202100066035,1
202100067630,1
202100067801,1
202100059411,1
202100199158,1
202100198635,1
202100197415,1
202100196702,1
202100195654,1
202100194575,1
202100194068,1
202100193498,1
202100193482,1
202100192671,1
202100191708,1
202100191707,1
202100189962,1
202100189919,1
202100186722,1
202100127784,1
202100174403,1
202100174697,1
202100174705,1
202100175664,1
202100176068,1
202100177013,1
202100177886,1
202100183167,1
202100179071,1
202100180613,1
202100180928,1
202100180972,1
202100180973,1
202100182698,1
202100182790,1
202100182972,1
202100179042,1
202100208650,1
202100208847,1
202100213684,1
202100214050,1
202100214953,1
202100215088,1
202100216419,1
202100199160,1
202100217292,1
202100219167,1
202100221449,1
202100221591,1
202100224064,1
202100226574,1
202100228327,1
202100228517,1
202100217185,1
202100199397,1
202100199406,1
202100200733,1
202100201137,1
202100201138,1
202100201302,1
202100202016,1
202100208456,1
202100203481,1
202100203625,1
202100204545,1
202100204564,1
202100205353,1
202100205922,1
202100207832,1
202100208455,1
202100203457,1
202100148490,1
202100148302,1
202100148299,1
202100146848,1
202100146846,1
202100146746,1
202100146612,1
202100146336,1
202100145904,1
202100145545,1
202100144325,1
202100144188,1
202100143740,1
202100142908,1
202100141768,1
202100174360,1
202100128210,1
202100128565,1
202100130872,1
202100131579,1
202100132230,1
202100134515,1
202100134793,1
202100139924,1
202100136183,1
202100137267,1
202100137287,1
202100137329,1
202100137337,1
202100139510,1
202100139559,1
202100139644,1
202100135551,1
202100165661,1
202100167416,1
202100167832,1
202100167960,1
202100168675,1
202100169936,1
202100169941,1
202100149568,1
202100171328,1
202100172172,1
202100172489,1
202100172494,1
202100173520,1
202100173994,1
202100174196,1
202100174273,1
202100171159,1
202100151084,1
202100151893,1
202100151918,1
202100151921,1
202100152094,1
202100154566,1
202100155792,1
202100165492,1
202100157089,1
202100158509,1
202100160278,1
202100161787,1
202100163049,1
202100163471,1
202100164211,1
202100165231,1
202100156512,1
